for,o
whom,o
she,o
had,o
expressed,o
admiration,o
in,o
the,o
past,o
.,o
NEWLINENEWLINE,o
On,o
March,o
3,o
",",o
she,o
said,o
on,o
Twitter,o
that,o
someone,o
had,o
brought,o
to,o
her,o
attention,o
that,o
she,o
had,o
yet,o
to,o
tweet,o
“,o
my,o
absolute,o
position,o
on,o
how,o
wrong,o
anti,o
-,o
Semitism,o
is,o
.,o
”,o
A,o
day,o
later,o
",",o
she,o
said,o
that,o
she,o
was,o
“,o
committed,o
to,o
ending,o
anti,o
-,o
black,o
racism,o
",",o
anti,o
-,o
Semitism,o
",",o
homophobia,o
&,o
transphobia,o
",",o
”,o
but,o
did,o
not,o
mention,o
Mr.,o
Farrakhan,o
.,o
NEWLINENEWLINE,o
In,o
an,o
essay,o
posted,o
Wednesday,o
",",o
she,o
said,o
that,o
she,o
had,o
been,o
attending,o
Saviour,o
’s,o
Day,o
celebrations,o
for,o
over,o
30,o
years,o
.,o
NEWLINENEWLINE,o
“,o
In,o
that,o
most,o
difficult,o
period,o
of,o
my,o
life,o
",",o
it,o
was,o
the,o
women,o
of,o
the,o
Nation,o
of,o
Islam,o
who,o
supported,o
me,o
and,o
I,o
have,o
always,o
held,o
them,o
close,o
to,o
my,o
heart,o
for,o
that,o
reason,o
",",o
”,o
she,o
said,o
.,o
NEWLINE,o
The,o
essay,o
did,o
not,o
mention,o
Mr.,o
Farrakhan,o
.,o
NEWLINE,o
Asked,o
what,o
the,o
appeal,o
of,o
Mr.,o
Farrakhan,o
’s,o
views,o
might,o
be,o
to,o
people,o
like,o
Ms.,o
Mallory,o
",",o
religious,o
scholars,o
emphasized,o
that,o
the,o
Nation,o
of,o
Islam,o
is,o
a,o
religion,o
and,o
can,o
provide,o
comfort,o
and,o
aid,o
to,o
its,o
adherents,o
.,o
NEWLINENEWLINE,o
“,o
For,o
those,o
who,o
find,o
it,o
appealing,o
",",o
it,o
is,o
a,o
form,o
of,o
radical,o
black,o
self,o
love,o
that,o
is,o
willing,o
to,o
challenge,o
any,o
potential,o
impediment,o
to,o
black,o
freedom,o
",",o
”,o
Mr.,o
Curtis,o
said,o
.,o
NEWLINENEWLINE,o
Yvonne,o
Chireau,o
",",o
a,o
professor,o
of,o
religion,o
at,o
Swarthmore,o
who,o
called,o
Mr.,o
Farrakhan,o
’s,o
remarks,o
about,o
Jews,o
“,o
unbelievably,o
vile,o
",",o
”,o
emphasized,o
that,o
his,o
fundamentalism,o
was,o
comparable,o
to,o
the,o
fundamentalist,o
views,o
found,o
in,o
other,o
religions,o
.,o
NEWLINENEWLINE,o
Coincidentally,o
",",o
the,o
photo,o
of,o
Mr.,o
Farrakhan,o
and,o
Mr.,o
Obama,o
had,o
been,o
published,o
by,o
the,o
Trice,o
Edney,o
News,o
Wire,o
in,o
January,o
.,o
NEWLINE,o
The,o
News,o
Wire,o
reported,o
that,o
the,o
picture,o
had,o
been,o
taken,o
by,o
the,o
photojournalist,o
Askia,o
Muhammad,o
during,o
a,o
2005,o
meeting,o
of,o
the,o
Congressional,o
Black,o
Caucus,o
and,o
that,o
Mr.,o
Muhammad,o
kept,o
the,o
photo,o
under,o
wraps,o
so,o
as,o
not,o
to,o
hurt,o
Mr.,o
Obama,o
’s,o
candidacy,o
.,o
NEWLINENEWLINE,o
(,o
Mr.,o
Muhammad,o
",",o
in,o
a,o
2012,o
blog,o
post,o
",",o
said,o
that,o
he,o
was,o
an,o
admirer,o
of,o
Mr.,o
Farrakhan,o
and,o
that,o
the,o
minister,o
was,o
not,o
an,o
anti,o
-,o
Semite,o
.,o
NEWLINE,o
He,o
reaffirmed,o
that,o
he,o
admired,o
Mr.,o
Farrakhan,o
in,o
an,o
interview,o
on,o
Friday,o
",",o
though,o
he,o
said,o
that,o
the,o
things,o
the,o
minister,o
says,o
about,o
Jewish,o
people,o
“,o
sometimes,o
make,PROP
me,PROP
shudder,PROP
.,PROP
”,o
),o
NEWLINENEWLINE,o
Katie,o
Hill,o
",",o
a,o
spokeswoman,o
for,o
Mr.,o
Obama,o
",",o
said,o
on,o
Friday,o
:,o
“,o
President,o
Obama,o
has,o
denounced,o
racism,o
and,o
anti,o
-,o
Semitism,o
his,o
entire,o
life,o
.,o
NEWLINE,o
That,o
includes,o
his,o
public,o
and,o
repeated,o
repudiations,o
of,o
Louis,o
Farrakhan,o
’s,o
views,o
over,o
the,o
years,o
.,o
NEWLINE,o
Today,o
is,o
no,o
different,o
—,o
he,o
still,o
rejects,o
the,o
harmful,PROP
and,PROP
divisive,PROP
views,PROP
Farrakhan,o
continues,o
to,o
espouse,o
.,o
”,o
NEWLINENEWLINE,o
Representative,o
Davis,o
",",o
who,o
was,o
interviewed,o
by,o
The,o
Daily,o
Caller,o
",",o
a,o
conservative,o
news,o
site,o
",",o
after,o
the,o
photo,o
emerged,o
",",o
called,o
Mr.,o
Farrakhan,o
an,PROP
“,PROP
outstanding,PROP
human,PROP
being,PROP
",",PROP
”,o
and,o
later,o
said,o
he,o
was,o
not,o
bothered,o
by,o
the,o
leader,o
’s,o
position,o
on,o
“,o
The,o
Jewish,o
Question,o
.,o
”,o
NEWLINENEWLINE,o
After,o
a,o
monthlong,PROP
backlash,PROP
about,o
that,o
interview,o
",",o
largely,o
in,o
conservative,o
media,o
",",o
Mr.,o
Davis,o
said,o
in,o
a,o
statement,o
to,o
Forward,o
on,o
Thursday,o
that,o
“,o
I,o
reject,o
",",o
condemn,o
and,o
oppose,o
Minister,o
Farrakhan,o
’s,o
views,o
and,o
remarks,o
regarding,o
the,o
Jewish,o
people,o
and,o
the,o
Jewish,o
religion,o
.,o
”,o
NEWLINE,o
Swedish,o
PM,o
does,o
not,o
rule,o
out,o
use,o
of,o
army,o
to,o
end,o
gang,o
violence,o
NEWLINENEWLINE,o
Sweden,o
will,o
do,o
whatever,o
it,o
takes,o
",",o
including,o
sending,o
in,o
the,o
army,o
",",o
to,o
end,o
a,o
wave,o
of,o
gang,o
violence,o
that,o
has,o
seen,o
a,o
string,o
of,o
deadly,o
shootings,o
",",o
Prime,o
Minister,o
Stefan,o
Lofven,o
said,o
in,o
Wednesday,o
.,o
NEWLINE,o
Sweden,o
’s,o
murder,o
rate,o
is,o
relatively,o
low,o
in,o
international,o
terms,o
",",o
but,o
gang,o
violence,o
has,o
surged,o
in,o
recent,o
years,o
and,o
Swedes,o
are,o
worried,o
that,o
the,o
police,o
are,o
unable,o
to,o
cope,o
.,o
NEWLINE,o
In,o
2016,o
",",o
the,o
latest,o
year,o
for,o
which,o
official,o
statistics,o
are,o
available,o
",",o
106,o
people,o
were,o
murdered,o
in,o
Sweden,o
",",o
a,o
country,o
of,o
10,o
million,o
.,o
NEWLINENEWLINE,o
But,o
Swedish,o
TV,o
reported,o
there,o
were,o
over,o
300,o
shootings,o
",",o
mostly,o
in,o
turf,o
battles,o
between,o
gangs,o
over,o
drugs,o
",",o
protection,o
rackets,o
and,o
prostitution,o
.,o
NEWLINE,o
Four,o
people,o
were,o
shot,o
dead,o
in,o
the,o
first,o
week,o
of,o
this,o
year,o
.,o
NEWLINE,o
One,o
man,o
died,o
after,o
picking,o
up,o
a,o
hand,o
grenade,o
outside,o
a,o
subway,o
station,o
in,o
a,o
suburb,o
of,o
Stockholm,o
.,o
NEWLINENEWLINE,o
Law,o
and,o
order,o
is,o
likely,o
to,o
be,o
a,o
major,o
issue,o
in,o
a,o
parliamentary,o
election,o
scheduled,o
for,o
September,o
with,o
the,o
populist,o
",",o
opposition,o
Sweden,o
Democrats,o
linking,o
public,o
concern,o
about,o
the,o
rising,o
crime,o
rate,o
to,o
a,o
large,o
increase,o
in,o
the,o
numbers,o
of,o
immigrants,o
.,o
NEWLINENEWLINE,o
“,o
It,o
would,o
not,o
be,o
my,o
first,o
option,o
to,o
bring,o
in,o
the,o
military,o
",",o
but,o
I,o
am,o
prepared,o
to,o
do,o
whatever,o
is,o
necessary,o
to,o
make,o
sure,o
that,o
serious,o
",",o
organized,o
crime,o
is,o
stamped,PROP
out,PROP
",",PROP
”,o
Lofven,o
told,o
news,o
agency,o
TT,o
.,o
NEWLINENEWLINE,o
The,o
government,o
has,o
promised,o
police,o
an,o
extra,o
7.1,o
billion,o
crowns,o
(,o
$,o
880,o
million,o
),o
through,o
2020,o
",",o
toughened,o
laws,o
on,o
gun,o
crimes,o
and,o
made,o
it,o
easier,o
for,o
the,o
police,o
to,o
monitor,o
private,o
phone,o
calls,o
and,o
emails,o
",",o
among,o
other,o
measures,o
.,o
NEWLINENEWLINE,o
But,o
a,o
report,o
by,o
the,o
Swedish,o
National,o
Council,o
for,o
Crime,o
Prevention,o
shows,o
increasing,o
numbers,o
of,o
Swedes,o
worried,o
about,o
crime,o
with,o
confidence,o
falling,o
in,o
the,o
police,o
and,o
the,o
judicial,o
system,o
.,o
NEWLINENEWLINE,o
“,o
People,o
are,o
shot,o
to,o
death,o
in,o
pizza,o
restaurants,o
",",o
people,o
are,o
killed,o
by,o
hand,o
grenades,o
they,o
find,o
on,o
the,o
street,o
",",o
”,o
Sweden,o
Democrat,o
leader,o
Jimmie,o
Akesson,o
said,o
in,o
parliament,o
on,o
Wednesday,o
.,o
NEWLINENEWLINE,o
“,o
This,PROP
is,PROP
the,PROP
new,PROP
Sweden,PROP
;,PROP
the,PROP
new,PROP
",",PROP
exciting,PROP
dynamic,PROP
",",PROP
multicultural,PROP
paradise,PROP
that,PROP
so,PROP
many,PROP
here,PROP
in,PROP
this,PROP
assembly,PROP
...,PROP
have,PROP
fought,PROP
to,PROP
create,PROP
for,PROP
so,PROP
many,PROP
years,PROP
",",PROP
”,o
he,o
said,o
sarcastically,o
.,o
NEWLINE,o
Florida,o
shooting,o
:,o
Gun,o
control,o
law,o
moves,o
step,o
closer,o
NEWLINENEWLINE,o
New,o
gun,o
control,o
measures,o
for,o
Florida,o
have,o
passed,o
another,o
legal,o
hurdle,o
",",o
weeks,o
after,o
one,o
of,o
the,PROP
worst,PROP
school,PROP
shootings,PROP
in,PROP
US,PROP
history,PROP
.,PROP
NEWLINENEWLINE,o
The,o
state,o
's,o
House,o
of,o
Representatives,o
passed,o
a,o
bill,o
raising,o
the,o
age,o
to,o
buy,o
a,o
gun,o
from,o
18,o
to,o
21,o
and,o
imposing,o
a,o
three,o
-,o
day,o
waiting,o
period,o
on,o
all,o
gun,o
sales,o
.,o
NEWLINENEWLINE,o
The,o
bill,o
",",o
already,o
passed,o
by,o
the,o
Senate,o
",",o
now,o
goes,o
to,o
the,o
state,o
governor,o
.,o
NEWLINENEWLINE,o
Seventeen,o
people,o
were,o
killed,o
at,o
Marjory,o
Stoneman,o
Douglas,o
High,o
School,o
in,o
Parkland,o
",",o
Florida,o
",",o
on,o
14,o
February,o
.,o
NEWLINE,o
Expelled,o
former,o
student,o
Nikolas,o
Cruz,o
",",o
19,o
",",o
has,o
been,o
charged,o
in,o
the,o
attack,o
.,o
NEWLINE,o
He,o
was,o
formally,o
indicted,o
by,o
a,o
grand,o
jury,o
on,o
Wednesday,o
on,o
34,o
counts,o
",",o
including,o
17,o
counts,o
of,o
premeditated,o
first,o
-,o
degree,o
murder,o
and,o
17,o
counts,o
of,o
attempted,o
first,o
-,o
degree,o
murder,o
.,o
NEWLINENEWLINE,o
He,o
is,o
suspected,o
of,o
using,o
a,o
legally,o
bought,o
AR-15,o
semi,o
-,o
automatic,o
rifle,o
to,o
carry,o
out,o
the,o
10-minute,o
attack,o
",",o
gunning,o
down,o
teachers,o
and,o
students,o
.,o
NEWLINENEWLINE,o
What,o
is,o
in,o
the,o
new,o
law,o
?,o
NEWLINE,o
In,o
addition,o
to,o
raising,o
the,o
age,o
and,o
bringing,o
in,o
the,o
three,o
-,o
day,o
waiting,o
period,o
",",o
the,o
legislation,o
:,o
NEWLINENEWLINE,o
Introduces,o
a,o
voluntary,o
armed,o
"""",o
guardian,o
programme,o
"""",o
for,o
schools,o
",",o
named,o
after,o
Aaron,o
Feis,o
",",o
a,o
coach,o
who,o
died,o
in,o
the,o
Parkland,o
shooting,o
.,o
NEWLINE,o
It,o
allows,o
school,o
personnel,o
to,o
be,o
armed,o
",",o
subject,o
to,o
school,o
district,o
approval,o
and,o
specialist,o
training,o
NEWLINE,o
Classroom,o
teachers,o
are,o
excluded,o
from,o
carrying,o
arms,o
unless,o
they,o
have,o
a,o
security,o
forces,o
background,o
NEWLINE,o
Bans,o
devices,o
",",o
such,o
as,o
bump,o
stocks,o
",",o
that,o
modify,o
a,o
semi,o
-,o
automatic,o
weapon,o
to,o
fully,o
automatic,o
NEWLINE,o
Raises,o
mental,o
health,o
funding,o
and,o
increases,o
the,o
power,o
to,o
seize,o
or,o
ban,o
guns,o
under,o
mental,o
health,o
concerns,o
NEWLINE,o
The,o
legislation,o
does,o
not,o
include,o
a,o
ban,o
on,o
the,o
sale,o
of,o
assault,o
-,o
style,o
weapons,o
like,o
the,o
AR-15,o
",",o
despite,o
it,o
being,o
a,o
key,o
demand,o
of,o
Parkland,o
students,o
and,o
their,o
parents,o
.,o
NEWLINENEWLINE,o
Florida,o
law,o
already,o
mandates,o
a,o
three,o
-,o
day,o
waiting,o
period,o
for,o
the,o
purchase,o
of,o
a,o
handgun,o
but,o
a,o
person,o
as,o
young,o
as,o
18,o
can,o
buy,o
a,o
rifle,o
with,o
no,o
waiting,o
period,o
.,o
NEWLINE,o
The,o
Republican,o
-,o
controlled,o
House,o
debated,o
the,o
bill,o
for,o
about,o
eight,o
hours,o
on,o
Wednesday,o
before,o
voting,o
67,o
-,o
50,o
in,o
favour,o
.,o
NEWLINENEWLINE,o
Has,o
the,o
move,o
been,o
welcomed,o
?,o
NEWLINE,o
Ryan,o
Petty,o
",",o
whose,o
daughter,o
was,o
among,o
those,o
killed,o
",",o
hailed,PROP
the,o
House,o
's,o
vote,o
in,o
a,o
tweet,o
.,o
NEWLINENEWLINE,o
He,o
said,o
:,o
"""",o
We,o
know,o
that,o
when,o
it,o
comes,o
to,o
preventing,o
future,o
acts,o
of,o
school,o
violence,o
",",o
today,o
's,o
vote,o
is,o
just,o
the,o
beginning,o
of,o
our,o
journey,o
.,o
"""",o
NEWLINENEWLINE,o
State,o
Democratic,o
Party,o
legislators,o
who,o
backed,o
the,o
bill,o
said,o
it,o
was,o
necessary,o
despite,o
the,o
"""",o
poison,PROP
pill,PROP
"""",PROP
of,o
allowing,o
more,o
guns,o
in,o
schools,o
under,o
the,o
guardian,o
programme,o
.,o
NEWLINE,o
Florida,o
now,o
joins,o
at,o
least,o
six,o
other,o
states,o
in,o
allowing,o
school,o
employees,o
to,o
carry,o
firearms,o
.,o
NEWLINENEWLINE,o
Following,o
the,o
Parkland,o
shooting,o
",",o
many,o
surviving,o
students,o
had,o
lobbied,o
politicians,o
for,o
greater,o
gun,o
control,o
.,o
NEWLINENEWLINE,o
Gun,o
control,o
activists,o
will,o
hope,o
the,o
Florida,o
measures,o
will,o
be,o
a,o
turning,o
point,o
in,o
their,o
battle,o
with,o
the,o
powerful,o
National,o
Rifle,o
Association,o
and,o
others,o
who,o
defend,o
firearms,o
ownership,o
under,o
the,o
Second,o
Amendment,o
of,o
the,o
US,o
constitution,o
.,o
NEWLINENEWLINE,o
On,o
the,o
day,o
the,o
vote,o
passed,o
",",o
a,o
17-year,o
-,o
old,o
woman,o
student,o
was,o
killed,o
in,o
a,o
suspected,o
accidental,o
shooting,o
at,o
a,o
high,o
school,o
in,o
Alabama,o
.,o
NEWLINENEWLINE,o
What,o
happens,o
now,o
?,o
NEWLINE,o
Governor,o
Rick,o
Scott,o
will,o
need,o
to,o
sign,o
the,o
bill,o
",",o
known,o
as,o
the,o
Marjory,o
Stoneman,o
Douglas,o
High,o
School,o
Public,o
Safety,o
Act,o
",",o
into,o
law,o
.,o
NEWLINENEWLINE,o
It,o
will,o
automatically,o
become,o
law,o
within,o
15,o
days,o
unless,o
he,o
vetoes,o
it,o
.,o
NEWLINENEWLINE,o
Mr,o
Scott,o
has,o
not,o
yet,o
said,o
he,o
will,o
back,o
it,o
",",o
telling,o
reporters,o
he,o
would,o
"""",o
review,o
the,o
bill,o
line,o
by,o
line,o
"""",o
and,o
consult,o
victims,o
',o
families,o
.,o
NEWLINENEWLINE,o
He,o
has,o
previously,o
said,o
he,o
opposes,o
US,o
President,o
Donald,o
Trump,o
's,o
call,o
to,o
arm,o
teachers,o
.,o
NEWLINE,o
He,o
had,o
also,o
previously,o
opposed,o
increasing,o
the,o
purchase,o
age,o
from,o
18,o
to,o
21,o
.,o
NEWLINE,o
Wait,o
!,o
NEWLINE,o
Wait,o
!,o
NEWLINE,o
It,o
’s,o
all,o
a,o
MISTRANSLATION,o
!,o
NEWLINENEWLINE,o
Thus,o
",",o
it,o
took,o
more,o
than,o
a,o
year,o
-,o
and,o
-,o
a,o
-,o
half,o
for,o
the,o
Factory,o
to,o
roll,o
out,o
the,PROP
old,PROP
reliable,PROP
“,PROP
mistranslation,PROP
”,PROP
defense,o
to,o
explain,o
away,o
the,o
infamous,o
paragraph,o
303,o
of,o
Amoris,o
Laetita,o
(,o
AL,o
),o
",",o
which,o
reads,o
as,o
follows,o
in,o
the,o
official,o
English,o
translation,o
on,o
the,o
Vatican,o
website,o
:,o
NEWLINE,o
Yet,o
conscience,o
can,o
do,o
more,o
than,o
recognize,o
that,o
a,o
given,o
situation,o
does,o
not,o
correspond,o
objectively,o
to,o
the,o
overall,o
demands,o
of,o
the,o
Gospel,o
.,o
NEWLINE,o
It,o
can,o
also,o
recognize,o
with,o
sincerity,o
and,o
honesty,o
what,o
for,o
now,o
is,o
the,o
most,o
generous,o
response,o
which,o
can,o
be,o
given,o
to,o
God,o
",",o
and,o
come,o
to,o
see,o
with,o
a,o
certain,o
moral,o
security,o
that,o
it,o
is,o
what,o
God,o
himself,o
is,o
asking,o
amid,o
the,o
concrete,o
complexity,o
of,o
one,o
’s,o
limits,o
",",o
while,o
yet,o
not,o
fully,o
the,o
objective,o
ideal,o
.,o
NEWLINE,o
In,o
other,o
words,o
",",o
the,o
conscience,o
can,o
“,o
inform,o
”,o
a,o
sinner,o
that,o
his,o
continued,o
sinning,o
is,o
not,o
only,o
acceptable,o
to,o
God,o
but,o
is,o
even,o
what,o
God,o
is,o
asking,o
“,o
for,o
now,o
",",o
”,o
given,o
one,o
’s,o
particular,o
“,o
limits,o
.,o
”,o
This,o
outrageous,o
proposition,o
",",o
a,o
form,o
of,o
situation,o
ethics,o
that,o
strikes,o
at,o
the,o
very,o
foundation,o
of,o
Catholic,o
moral,o
teaching,o
",",o
has,o
justly,o
provoked,o
a,o
storm,o
of,o
criticism,o
from,o
lay,o
and,o
clerical,o
defenders,o
of,o
the,o
authentic,o
Magisterium,o
.,o
NEWLINENEWLINE,o
But,o
it,o
’s,o
all,o
a,o
misunderstanding,o
",",o
say,o
Dr.,o
Robert,o
Fastiggi,o
",",o
professor,o
of,o
Systematic,o
Theology,o
at,o
Sacred,o
Heart,o
Major,o
Seminary,o
",",o
and,o
Dr.,o
NEWLINE,o
Dawn,o
Eden,o
Goldstein,o
",",o
S.T.D.,o
",",o
professor,o
of,o
Dogmatic,o
Theology,o
at,o
Holy,o
Apostles,o
College,o
and,o
Seminary,o
.,o
NEWLINE,o
All,PROP
of,PROP
the,PROP
critics,PROP
of,PROP
AL,PROP
are,PROP
wrong,PROP
—,PROP
every,PROP
one,PROP
of,PROP
them!—because,PROP
",",PROP
you,PROP
see,PROP
",",PROP
the,PROP
original,PROP
Latin,PROP
text,PROP
does,PROP
not,PROP
say,PROP
what,PROP
the,PROP
English,PROP
text,PROP
does,PROP
.,PROP
NEWLINE,o
Dr.,o
Robert,o
Fastiggi,o
and,o
Dr.,o
NEWLINE,o
Dawn,o
Goldstein,o
NEWLINE,o
Here,o
we,o
go,o
again,o
.,o
NEWLINE,o
So,o
what,o
does,o
the,o
Latin,o
say,o
?,o
NEWLINE,o
Here,o
is,o
the,o
paragraph,o
in,o
the,o
official,o
Latin,o
:,o
NEWLINE,o
Haec,o
autem,o
conscientia,o
agnoscere,o
potest,o
non,o
modo,o
statum,o
quendam,o
ab,o
universali,o
Evangelii,o
mandato,o
obiective,o
dissidere,o
;,o
etiam,o
sincere,o
honesteque,o
agnoscere,o
poteste,o
quod,o
sit,o
liberale,o
responsum,o
in,o
praesenti,o
Deo,o
reddendum,o
atque,o
eadem,o
conscientia,o
firma,o
quadam,o
morali,o
certitudine,o
intellegere,o
illam,o
esse,o
oblationem,o
quam,o
ipse,o
Deus,o
requirit,o
inter,o
rerum,o
impedientium,o
congeriem,o
",",o
quamvis,o
perfectum,o
nondum,o
sit,o
obiectivum,o
exemplar,o
.,o
NEWLINE,o
Yes,o
",",o
and,o
so,o
what,o
?,o
NEWLINE,o
Well,o
",",o
according,o
to,o
Fastiggi,o
and,o
Goldstein,o
",",o
while,o
the,o
English,o
translation,o
reads,o
:,o
“,o
what,o
for,o
now,o
is,o
the,o
most,o
generous,o
response,o
which,o
can,o
be,o
given,o
to,o
God,o
",",o
”,o
the,o
Latin,o
employs,o
the,o
word,o
oblationem,o
",",o
which,o
means,o
offering,o
.,o
NEWLINE,o
So,o
",",o
What,o
the,o
Pope,o
Really,o
Means,o
®,o
is,o
:,o
“,o
what,o
for,o
now,o
is,o
the,o
most,o
generous,o
offering,o
which,o
can,o
be,o
given,o
to,o
God,o
.,o
”,o
So,o
",",o
it,o
’s,o
an,o
offering,o
to,o
God,o
",",o
not,o
a,o
response,o
to,o
God,o
.,o
NEWLINE,o
Big,o
difference,o
.,o
NEWLINENEWLINE,o
But,o
just,o
a,o
moment,o
:,o
how,o
can,o
objectively,o
immoral,o
behavior,o
ever,o
be,o
characterized,o
as,o
an,o
“,o
offering,o
”,o
to,o
God,o
?,o
NEWLINE,o
It,o
would,o
seem,o
the,o
Latin,o
version,o
has,o
graver,o
implications,o
than,o
the,o
English,o
because,o
it,o
suggests,o
that,o
falling,o
short,o
of,o
what,o
the,o
moral,o
law,o
requires,o
is,o
an,o
oblation,o
pleasing,o
to,o
God,o
if,o
one,o
’s,o
“,o
limits,o
”,o
make,o
obedience,o
to,o
the,o
moral,o
law,o
difficult,o
.,o
NEWLINE,o
And,PROP
that,PROP
is,PROP
exactly,PROP
the,PROP
nonsense,PROP
Fastiggi,PROP
and,PROP
Goldstein,PROP
expect,PROP
us,PROP
to,PROP
swallow,PROP
:,PROP
“,o
Pope,o
Francis,o
is,o
not,o
talking,o
about,o
an,o
offering,o
of,o
an,o
objectively,o
sinful,o
action,o
but,o
a,o
gift,o
of,o
self,o
that,o
moves,o
toward,o
God,o
and,o
the,o
objective,o
moral,o
norm,o
.,o
”,o
NEWLINENEWLINE,o
So,o
",",o
our,PROP
intrepid,PROP
presenters,PROP
of,o
What,o
the,o
Pope,o
Really,o
Means,o
®,o
would,o
have,o
us,o
believe,o
that,o
objectively,o
immoral,o
behavior,o
",",o
which,o
is,o
the,o
best,o
one,o
can,o
do,o
according,o
“,o
the,o
“,o
concrete,o
complexity,o
of,o
one,o
’s,o
limits,o
",",o
”,o
is,o
no,o
longer,o
simply,o
objectively,o
immoral,o
behavior,o
but,o
rather,o
a,o
gift,o
of,o
self,o
because,o
it,o
moves,o
toward,o
morally,o
licit,o
behavior,o
.,o
NEWLINE,o
Fastiggi,o
and,o
Goldstein,o
have,o
managed,o
to,o
make,o
the,o
problem,o
even,o
worse,o
in,o
their,o
attempt,o
to,o
explain,o
it,o
away,o
.,o
NEWLINENEWLINE,o
What,o
about,o
the,o
English,o
locution,o
“,o
while,o
yet,o
not,o
fully,o
the,o
objective,o
ideal,o
",",o
”,o
which,o
seems,o
to,o
reduce,o
the,o
negative,o
precepts,o
of,o
the,o
natural,o
law,o
to,o
mere,o
ideals,o
?,o
NEWLINE,o
Not,o
so,o
",",o
Fastiggi,o
and,o
Goldstein,o
contend,o
.,o
NEWLINE,o
Do,o
not,o
all,PROP
those,PROP
ignorant,PROP
critics,PROP
of,PROP
AL,PROP
know,o
that,o
the,o
Latin,o
text,o
employs,o
the,o
phrase,o
“,o
obiectivum,o
exemplar,o
",",o
”,o
which,o
",",o
translated,o
literally,o
into,o
English,o
is,o
“,o
objective,o
exemplar,o
.,o
”,o
They,o
declare,o
triumphantly,o
:,o
“,o
The,o
Latin,o
term,o
exemplar,o
does,o
not,o
mean,o
an,o
unattainable,o
ideal,o
",",o
it,o
specifically,o
means,o
a,o
pattern,o
or,o
model,o
to,o
follow,o
.,o
”,o
NEWLINENEWLINE,o
Give,o
.,o
NEWLINE,o
Me,o
.,o
NEWLINE,o
A.,o
NEWLINE,o
Break,o
.,o
NEWLINE,o
A,o
pattern,o
or,o
model,o
to,o
follow,o
is,o
an,o
ideal,o
",",o
as,o
a,o
standard,o
Latin,o
dictionary,o
confirms,o
with,o
its,o
definition,o
of,o
exemplar,o
:,o
“,o
(,o
1,o
),o
copy,o
/,o
reproduction,o
",",o
(,o
2,o
),o
model,o
",",o
pattern,o
",",o
example,o
",",o
original,o
",",o
ideal,o
.,o
NEWLINE,o
Likewise,o
",",o
the,o
definition,o
of,o
the,o
English,o
word,o
“,o
exemplar,o
”,o
is,o
simply,o
:,o
“,o
an,o
ideal,o
model,o
.,o
”,o
NEWLINENEWLINE,o
Here,o
too,o
Fastiggi,o
and,o
Goldsetein,o
only,o
worsen,o
the,o
problem,o
they,o
try,o
to,o
explain,o
away,o
.,o
NEWLINE,o
For,o
if,o
moral,o
behavior,o
is,o
now,o
to,o
be,o
viewed,o
as,o
merely,o
“,o
exemplary,o
”,o
rather,o
than,o
divinely,o
mandated,o
by,o
the,o
natural,o
law,o
that,o
binds,o
all,o
men,o
—,o
including,o
Thou,o
Shalt,o
Not,o
Commit,o
Adultery,o
—,o
then,o
basic,o
morality,o
becomes,o
a,o
kind,o
of,o
heroic,o
virtue,o
.,o
NEWLINE,o
Thus,o
",",o
continence,o
can,o
not,o
realistically,o
be,o
expected,o
",",o
at,o
least,o
“,o
for,o
now,o
”,o
(,o
AL,o
303,o
),o
",",o
of,o
the,o
average,o
Joe,o
or,o
Jane,o
with,o
an,o
“,o
ex,o
”,o
who,o
has,o
“,o
remarried,o
”,o
and,o
is,o
now,o
mired,o
in,o
the,o
“,o
concrete,o
complexity,o
one,o
’s,o
limits,o
.,o
”,o
NEWLINENEWLINE,o
So,o
",",o
as,o
Fastiggi,o
and,o
Goldstein,o
would,o
have,o
it,o
",",o
all,PROP
the,PROP
tumult,PROP
triggered,PROP
by,PROP
AL,PROP
is,PROP
just,PROP
a,PROP
misunderstanding,PROP
caused,PROP
by,PROP
uninformed,PROP
people,PROP
who,PROP
have,PROP
n’t,PROP
consulted,PROP
the,PROP
Latin,PROP
text,PROP
—,PROP
including,PROP
those,PROP
ignorant,PROP
Vatican,PROP
translators,PROP
.,PROP
NEWLINE,o
According,o
to,o
their,o
proposed,o
“,o
alternate,o
translation,o
”,o
into,o
English,o
",",o
What,o
the,o
Pope,o
Really,o
Means,o
®,o
is,o
that,o
objectively,o
immoral,o
behavior,o
one,o
feels,o
unable,o
to,o
correct,o
due,o
to,o
one,o
’s,o
“,o
limits,o
”,o
is,o
“,o
the,o
offering,o
that,o
God,o
himself,o
is,o
asking,o
amid,o
the,o
mass,o
of,o
impediments,o
",",o
although,o
it,o
may,o
not,o
yet,o
be,o
the,o
perfect,o
objective,o
model,o
.,o
”,o
Which,o
is,o
what,o
the,o
official,o
English,o
translation,o
already,o
says,o
but,o
with,o
fewer,o
words,o
.,o
NEWLINENEWLINE,o
It,o
seems,o
Fastiggi,o
and,o
Goldstein,o
are,o
hoping,o
no,o
one,o
will,o
notice,o
that,o
their,o
linguistic,o
tinkering,o
produces,o
no,o
real,o
change,o
in,o
meaning,o
but,o
only,o
an,o
intensification,o
of,o
its,o
perniciousness,o
.,o
NEWLINE,o
Indeed,o
